source_relative_path,bytes,sha256,role,not_in_git_reason,rebuildable,current_local_location,future_storage
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-14.npz,3937438,47b64fd31f797ea9e6b3a4dfe3467053b9e0238e6ded19eecca0ec6f06c0b5a4,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-14.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-15.json,664,7946dfdd07b978259b47cd0c26ecaf754010fa0018131fbe24b4a0a44e7c9fa0,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-15.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-15.npz,3937438,085f7e9ece62c8f7d9fbf46f5debcb4289e75264d26f9df7462c849bb70f5587,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-15.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-16.json,651,e45425d0fde8b09345aa402ec85a53ddf470c1c80c5a3342a07ce8be14cdd87f,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-16.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-16.npz,3937438,8ce726ea07046b2c935a571aae1b4fe5725c65c13abea70ee080fc7db790e074,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-16.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-17.json,651,e2996b9110f7f3bf6b56dcdacf89c280baf7edd3cee05d5b871c52806888c9d0,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-17.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-17.npz,3937438,71100df02365165a28b3e3c9ea7d1889f397e8fc73bcba539941a305fdced365,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-17.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-18.json,650,e9140758ecdc14428335c3375f7072b11206c2a6a88c50eb7e336732d79cd794,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-18.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-18.npz,3937438,13997effa3f8a3c108a876a0201e693e70b5556fd43350bf6f80363a5a150999,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-18.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-19.json,666,919277328a073bc507d4cd85fd4a5956d24a2e902cbf8b8a9929f39e4dc2a15e,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-19.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-19.npz,3937438,5aaa2c3743304fce651c789536c3cf9d8ad1dc4f787b6dc8f6b1c181d3c320c6,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-19.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-20.json,664,15e6cfcf090153f5ed8af1ff559baef6a2771a4fe2d3b128667427cd4f1ce87d,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-20.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-20.npz,3937438,091bd89d4525516a9f4bb30bdb1740592ad03d5bf96e51733a6a934b378af1c9,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-20.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-21.json,650,c54b8b176b3d4adac6af1969220df9d53c21387236c23da7659b0044f59478ad,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-21.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-21.npz,3937438,281c0958359486e30bf4b87a9e610600adc20b227f570afc9546cddbced90b41,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-21.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-22.json,650,c94196d6de202166e5f209e36229670f208442d503c032082e3bb108d1534e4f,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-22.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-22.npz,3937438,b61fde0eff7146a659ee685f5043dd8e719d0f6e9b1cdf30cd920a48d5cbcf4a,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-22.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-23.json,652,b83bfd964b3f7e07ff73e21111a5ba40b0e8caefc7c20896963f19b7d7993914,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-23.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-23.npz,3937438,f01f0810ca4610764ddddc3b31f0c3ac154a4addbd774028de3d765913fc1212,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-23.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-24.json,665,2a5c5687d1f9b68edd0050818867df9aadf1ccab4b6be1b62abea17c015ea4f6,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-24.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-24.npz,3937438,413c940b54c17d2944a1e6456fbba1a8fcb3dd09f1726baaca8d39a75400d31b,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-24.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-25.json,664,2524b5a0a46f3210e3158af977ddac17ad04340e4065c6ffab443d4abd3053f0,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-25.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-25.npz,3937438,209b30d43ee77b3761a382eb05e073499f0a56bb7ca7eb56bc2a240ea941cf85,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-25.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-26.json,651,cf8f97e7a2d2e986e528e146f0ec1b600d7b04eee7d46a98e9874f701f455a76,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-26.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-26.npz,3937438,6bcdea5004cebcb001c0da7879c4486adc07a864896a58ce98705fd446d9a4c6,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-26.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-27.json,650,e40b9794b40120e2fb6e524e4e0345f849d7b72e678fdc5dffbc2a8b59534bfa,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-27.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-27.npz,3937438,5d511382449d9bd92dc4a5b42d3b7ce25b61f02f0a64f75fb2bceacfaae2dc5a,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-27.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-28.json,649,ac7ad8d0e5f3184e71231e5bcc8d1f792ca224316280b61466997c56cff9e6a2,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-28.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-28.npz,3937438,81c1f1be49c53b2c5b1f72157df3a7153183d06edd2a2c3ec79a671cb849e755,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-28.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-29.json,665,f4cf7a49241c2a5542890df96b10bf658aabbfc3b99e8ffbfd8af9e96278e2ab,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-29.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-29.npz,3937438,84d0a8dd167bd57f7a05f7b0162c6b535eca60fae6aabaa487bed819cb3e7116,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-29.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-30.json,665,374c7ec0efef2676be3b202aa82e107466981e1491879be51397227f271e4b4a,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-30.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-30.npz,3937438,55c20301ee11794e6953faa99c3a43852d4b51428668b1fcf647089b8a92d9f3,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-30.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-31.json,650,39c204455d2658ce164810c9396d27dc18e44ba15d17450d289e6f60c7f898c5,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-31.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-31.npz,3937438,a3ee852bdf9c1ff5b15c320ae56cd2f35c4a7f371ef03601d66ba74bb8eab92f,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-31.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-32.json,649,583d27b5c7093cb5dc16027ed222643c8a5e013a17a8c2af81647cb05a66f04a,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-32.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-32.npz,3937438,8a1e4b644724d047ed0256e6dfc217eca51415bc31ab52e9a4bb291bf288444b,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-32.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-33.json,652,c9ca78f36f3220c63cd3447328383b935568b6fc5d5b4a44bd2d96ab8ee2283a,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-33.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-33.npz,3937438,759c6def7f28bf44881826c37ed4d65403b3692f9844b7605543f11093708013,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-33.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-34.json,665,d3e0765450e7f283caa5c3feade061ecc2e5216b3caf6f5338b9b9552ca7a5fa,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-34.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-34.npz,3937438,ebd94980969f5e6ee76fc7bfff4d825676c86df70d1581c4aa7c82edda2e8fd4,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-34.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-35.json,663,b686ffb6b1acaa995c3804698f715a7622b4963ae1350465b8b256e6b8686ae1,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-35.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-35.npz,3937438,ab270156019668c97bc81f2613cc5c76e15162434adf6fe61622273b1b35ec57,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-35.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-36.json,649,ab0e75141d846077e700bc4ef5e5526f867a755e12c24993399eaa3ddc472ee4,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-36.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-36.npz,3937438,fce57a40c4a2ca05ef344bd7ba5310f49ae65aa896a963c50667ffc0c9a18dc1,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-36.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-37.json,651,9a7ce44a71baafd5caa1d90eb1bf2c17520faed1474d7832bc010f5d87bad51e,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-37.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-37.npz,3937438,401c0c386d9528468120c492ea29e13e0fab01cb2bcc188f49948409f3db96ee,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-37.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-38.json,650,a2d692460776465c3be929a5c7df200ff0a2d4a748e64473f53db63af7b397ba,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-38.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-38.npz,3937438,bbb17a7cd7f16b100e601e26c21361c9c84d4369d34ae7294e49edabd49fc01c,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-38.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-39.json,663,d0b5e30870c6cf7a26ba908a857a346282d3829b1770cff4d8948018031945e2,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-39.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-39.npz,3937438,fc45e2101e3a874e0236055ad6663462a03254ca5df03191d3434b10d0cee954,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-39.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-40.json,663,b1d67051f74742c3274360660d50eb69bd3c114b89f47390383ad151e672acb8,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-40.json,管理员按需补充
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-40.npz,3937438,b927afda669849c6398e9be49474f48d2a0c5bf31c7662fe25081b2f29ecf19c,大型原始统计/压缩包；保留哈希与复现依赖，不默认普通Git,大型逐批统计、检查点或结果分块不适合普通Git,通常可由入库代码、配置和种子重跑；部分只用于历史恢复,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-40.npz,Git LFS、Release或外部对象存储，需管理员另审
工作记录/诊断结果/Q03-实施-v001/candidates/Q3R010/fine/time-41.json,664,ee0d6b546b93e91f8da2914819351c808dd085b4f5b2f80cf401bba6d3f63b04,正文、代码、配置、结果、索引或必要证据,未被精简映射选为关键原件，或信息已由阶段记录/哈希/当前版本覆盖,视文件而定,C:\Users\admin\OneDrive\Desktop\26国赛-单题盲解区\A-P8C3\工作记录\诊断结果\Q03-实施-v001\candidates\Q3R010\fine\time-41.json,管理员按需补充
